Loan Name,Lender,GL #,Loan #,Description,Type,Unit Numbers,How Paid,Origination Date,Maturity Date,Term (months),Rate,Monthly Payment,Original Balance,Beginning Loan,Downpayment,Pmt #,Pmt Date,Payment,Principal,Interest,Balance,Notes,Source File,Layout
25 Trailers-Webster-20230421,Webster Capital Finance,05-2939-006-000-00,008,25 Trailers,,"53631, 53636, 53646-53668",,4/21/2023,7/21/2030,69,6.15%,"$23,238.84","$1,557,625.00",,,24,4/21/2025,"$23,238.84","$16,637.66","$6,601.18","$1,247,161.08",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 25 Trailers-Webster-20230421.csv,standard
25 Trailers-Webster-20230421,Webster Capital Finance,05-2939-006-000-00,008,25 Trailers,,"53631, 53636, 53646-53668",,4/21/2023,7/21/2030,69,6.15%,"$23,238.84","$1,557,625.00",,,25,5/21/2025,"$23,238.84","$16,934.70","$6,304.14","$1,230,226.38",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 25 Trailers-Webster-20230421.csv,standard
25 Trailers-Webster-20230421,Webster Capital Finance,05-2939-006-000-00,008,25 Trailers,,"53631, 53636, 53646-53668",,4/21/2023,7/21/2030,69,6.15%,"$23,238.84","$1,557,625.00",,,26,6/21/2025,"$23,238.84","$16,813.01","$6,425.83","$1,213,413.37",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 25 Trailers-Webster-20230421.csv,standard
25 Trailers-Webster-20230421,Webster Capital Finance,05-2939-006-000-00,008,25 Trailers,,"53631, 53636, 53646-53668",,4/21/2023,7/21/2030,69,6.15%,"$23,238.84","$1,557,625.00",,,27,7/21/2025,"$23,238.84","$17,105.28","$6,133.56","$1,196,308.08",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 25 Trailers-Webster-20230421.csv,standard
25 Trailers-Webster-20230421,Webster Capital Finance,05-2939-006-000-00,008,25 Trailers,,"53631, 53636, 53646-53668",,4/21/2023,7/21/2030,69,6.15%,"$23,238.84","$1,557,625.00",,,28,8/21/2025,"$23,238.84","$16,990.18","$6,248.66","$1,179,317.90",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 25 Trailers-Webster-20230421.csv,standard
25 Trailers-Webster-20230421,Webster Capital Finance,05-2939-006-000-00,008,25 Trailers,,"53631, 53636, 53646-53668",,4/21/2023,7/21/2030,69,6.15%,"$23,238.84","$1,557,625.00",,,29,9/21/2025,"$23,238.84","$17,078.92","$6,159.92","$1,162,238.98",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 25 Trailers-Webster-20230421.csv,standard
25 Trailers-Webster-20230421,Webster Capital Finance,05-2939-006-000-00,008,25 Trailers,,"53631, 53636, 53646-53668",,4/21/2023,7/21/2030,69,6.15%,"$23,238.84","$1,557,625.00",,,30,10/21/2025,"$23,238.84","$17,363.96","$5,874.88","$1,144,875.02",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 25 Trailers-Webster-20230421.csv,standard
25 Trailers-Webster-20230421,Webster Capital Finance,05-2939-006-000-00,008,25 Trailers,,"53631, 53636, 53646-53668",,4/21/2023,7/21/2030,69,6.15%,"$23,238.84","$1,557,625.00",,,31,11/21/2025,"$23,238.84","$17,258.83","$5,980.01","$1,127,616.19",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 25 Trailers-Webster-20230421.csv,standard
25 Trailers-Webster-20230421,Webster Capital Finance,05-2939-006-000-00,008,25 Trailers,,"53631, 53636, 53646-53668",,4/21/2023,7/21/2030,69,6.15%,"$23,238.84","$1,557,625.00",,,32,12/21/2025,"$23,238.84","$17,538.97","$5,699.87","$1,110,077.22",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 25 Trailers-Webster-20230421.csv,standard
25 Trailers-Webster-20230421,Webster Capital Finance,05-2939-006-000-00,008,25 Trailers,,"53631, 53636, 53646-53668",,4/21/2023,7/21/2030,69,6.15%,"$23,238.84","$1,557,625.00",,,33,1/21/2026,"$23,238.84","$17,440.59","$5,798.25","$1,092,636.63",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 25 Trailers-Webster-20230421.csv,standard
